id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
697609781253902852,Rental unit in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 bath,219669814,G.E.P.,,District 14,32.79704671222353,-96.78710085382411,Entire home/apt,133,2,3,2023-04-02,0.74,1,28,3,
697781534745669419,Condo in Dallas · ★4.0 · 1 bedroom · 1 bed · 1 bath,339857476,Andela,,District 2,32.82549,-96.85028,Entire home/apt,155,1,9,2023-05-25,0.84,16,351,9,
697787950343973776,Home in Dallas · ★4.91 · 3 bedrooms · 5 beds · 2 baths,424039855,Luxurious,,District 14,32.7882,-96.80266,Entire home/apt,275,1,32,2023-06-26,3.43,2,139,32,
698139574190063208,Serviced apartment in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 bath,472939710,Marc,,District 2,32.82781,-96.85025,Entire home/apt,200,3,8,2023-06-27,0.79,1,318,8,
698158406333055176,Rental unit in Dallas · ★4.63 · 3 bedrooms · 3 beds · 2 baths,36151189,Grace,,District 2,32.77644,-96.7965,Entire home/apt,240,1,16,2023-05-06,1.49,29,244,16,
698738064597471004,Home in Dallas · ★4.67 · 1 bedroom · 1 bed · 1 private bath,450089260,Jolenne,,District 7,32.74782,-96.75737,Private room,54,1,9,2022-10-02,0.83,11,196,9,
698805374200291519,Home in Dallas · ★4.44 · 3 bedrooms · 5 beds · 2 baths,405460414,Kelsie,,District 2,32.83706,-96.85947,Entire home/apt,190,2,18,2023-02-10,1.66,37,287,18,
699151401164981887,Rental unit in Dallas · 2 bedrooms · 2 beds · 2 baths,71814686,Patience,,District 12,32.99067,-96.84566,Entire home/apt,185,2,1,2022-10-15,0.11,1,344,1,
699166306744859200,Home in Dallas · ★5.0 · 4 bedrooms · 6 beds · 3 baths,423036404,Bunny + Main,,District 4,32.71197119581112,-96.8431229423136,Entire home/apt,149,1,32,2023-07-11,6.19,1,260,32,
699220153292825985,Home in Dallas · ★4.17 · 3 bedrooms · 3 beds · 2 baths,353152177,Plushy,,District 4,32.74237,-96.79933,Entire home/apt,125,2,6,2023-06-18,0.64,1,331,6,
699269540596951412,Home in Dallas · ★4.65 · 3 bedrooms · 3 beds · 1 bath,45916906,KasaMela,,District 6,32.78002,-96.85152,Entire home/apt,121,2,23,2023-06-30,2.99,2,70,23,
699306860355987305,Home in Dallas · ★4.82 · 1 bedroom · 1 bed · 1 private bath,421378740,Jonathan,,District 4,32.6947,-96.80008,Private room,42,2,22,2023-07-04,2.06,1,355,22,
699338212365956298,Rental unit in Dallas · ★4.94 · 1 bedroom · 1 bed · 1 bath,344664609,Dante,,District 2,32.78538,-96.781,Entire home/apt,106,1,144,2023-07-14,13.25,1,288,144,
699518930623270135,Home in Dallas · ★5.0 · 3 bedrooms · 3 beds · 2 baths,442994570,Todd,,District 14,32.83401,-96.76332,Entire home/apt,306,30,10,2023-01-14,1.01,14,180,10,
699937118181830803,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,447989971,Dallas,,District 6,32.80734,-96.8439,Entire home/apt,119,1,0,,,2,189,0,
699987900634443905,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,92716874,Carly,,District 13,32.86936,-96.74777,Entire home/apt,262,1,0,,,1,90,0,
700067975846754513,Rental unit in Dallas · ★4.79 · 1 bedroom · 3 beds · 1 bath,476419777,Kris,,District 2,32.80877,-96.81689,Entire home/apt,99,1,19,2023-06-24,1.78,1,161,19,
700095601779077852,Rental unit in Dallas · ★4.86 · 1 bedroom · 2 beds · 1 bath,58607416,Yuna,,District 2,32.8003023,-96.7805746,Entire home/apt,107,1,7,2023-05-28,0.68,2,343,7,
700155291806142000,Condo in Dallas · ★5.0 · 1 bedroom · 2 beds · 1 bath,409274951,Nick,,District 2,32.80809,-96.77596,Entire home/apt,89,29,11,2023-05-12,1.05,2,326,11,
700321380255478026,Rental unit in Dallas · ★4.95 · 1 bedroom · 1 bed · 1 bath,418079341,David,,District 2,32.80228,-96.77808,Entire home/apt,77,1,59,2023-07-14,5.73,3,337,59,
700635983170266018,Home in Dallas · ★4.40 · 4 bedrooms · 7 beds · 3 baths,386801808,Richard,,District 6,32.78666,-96.84447,Entire home/apt,352,1,20,2023-06-28,2.08,2,0,20,
700638870103803262,Home in Dallas · ★4.58 · 6 bedrooms · 8 beds · 3.5 baths,121406500,Haim & Hanna,,District 6,32.87877,-96.87292,Entire home/apt,372,2,24,2023-07-04,2.33,5,338,24,
700853574988939725,Home in Dallas · 3 bedrooms · 3 beds · 3.5 baths,308850424,Libby,,District 14,32.82377832252888,-96.76704062908325,Entire home/apt,419,28,1,2023-02-03,0.18,4,359,1,
700941304290706396,Condo in Dallas · ★4.67 · 1 bedroom · 2 beds · 1 bath,476600884,J.J.,,District 14,32.81441,-96.79583,Entire home/apt,99,30,3,2023-03-18,0.32,1,285,3,
701288893342404610,Home in Dallas · ★4.77 · 3 bedrooms · 4 beds · 2 baths,452602186,Ever,,District 4,32.73354804796235,-96.8138824403286,Entire home/apt,174,1,22,2023-06-11,2.35,1,87,22,
701340866843096673,Home in Dallas · 3 bedrooms · 3 beds · 2.5 baths,189816115,Matthew,,District 12,32.98053,-96.8032,Entire home/apt,205,30,0,,,1,326,0,
701455661566650054,Rental unit in Dallas · ★3.86 · 2 bedrooms · 3 beds · 2 baths,88566861,Kasa,,District 14,32.84178,-96.77181,Entire home/apt,187,2,7,2023-06-12,0.70,10,292,7,
701667607133360362,Home in Dallas · ★4.98 · 4 bedrooms · 5 beds · 4 baths,476746651,Bailey,,District 14,32.82736,-96.77037,Entire home/apt,205,2,48,2023-07-09,4.56,1,5,48,
701700536571776965,Home in Dallas · ★4.93 · 4 bedrooms · 8 beds · 2 baths,284039463,Ash,,District 10,32.88164,-96.73767,Entire home/apt,476,2,14,2023-07-02,1.33,2,31,14,
702228463899753792,Home in Dallas · ★5.0 · 2 bedrooms · 2 beds · 2 baths,121543377,Susan,,District 13,32.8721862,-96.7777867,Entire home/apt,170,2,13,2023-05-29,1.39,1,212,13,
702275827172994606,Rental unit in Dallas · ★4.74 · 3 bedrooms · 4 beds · 2 baths,76326699,Lauren,,District 14,32.80251,-96.78729,Entire home/apt,210,2,27,2023-07-03,2.87,1,47,27,
702779958820689666,Home in Dallas · ★4.35 · 3 bedrooms · 7 beds · 2 baths,476118498,Corporate Housing Direct,,District 8,32.67676,-96.5879,Entire home/apt,223,1,20,2023-03-26,1.90,1,52,20,
702782817665277174,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,263502162,Landing,,District 13,32.87266,-96.76733,Entire home/apt,118,30,0,,,47,0,0,
702827508776493576,Home in Dallas · ★4.83 · 3 bedrooms · 4 beds · 1.5 baths,476959071,Jason,,District 8,32.65511,-96.82523,Entire home/apt,149,3,36,2023-06-10,3.43,1,267,36,
702925702566495060,Home in Dallas · ★4.75 · 3 bedrooms · 4 beds · 2.5 baths,333311341,Delorean,,District 1,32.73929,-96.8264,Entire home/apt,162,2,28,2023-07-03,3.23,1,161,28,
703425941466017748,Place to stay in Dallas · 1 bedroom · 2 beds · 1 bath,68226084,Ib,,District 2,32.776612534273085,-96.78730417257388,Entire home/apt,109,1,0,,,2,365,0,
703533873235121622,Condo in Dallas · 1 bedroom · 1 bed · 1 bath,128734566,Steven,,District 14,32.78068,-96.79719,Entire home/apt,200,1,2,2023-06-26,0.47,1,89,2,
703815210742611719,Guesthouse in Dallas · ★4.57 · 1 bedroom · 1 bed · 1 bath,76241443,Corey,,District 1,32.74321,-96.83576,Entire home/apt,90,2,23,2023-02-26,2.33,1,345,23,
703839071729657413,Home in Dallas · ★5.0 · 4 bedrooms · 5 beds · 2 baths,7683812,Danika,,District 9,32.82876,-96.69118,Entire home/apt,220,2,15,2023-05-07,1.56,1,315,15,
704250532172779364,Home in Dallas · ★4.92 · 5 bedrooms · 8 beds · 4.5 baths,63977644,Destiny,,District 6,32.78709,-96.84584,Entire home/apt,943,1,12,2023-07-02,1.32,3,239,12,
704261103509081638,Rental unit in Dallas · ★4.97 · 1 bedroom · 3 beds · 1 bath,88939799,Marisol,,District 1,32.753547474509254,-96.82400886850549,Entire home/apt,112,1,32,2023-07-12,3.04,2,166,32,
704301013466400753,Home in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 bath,79662959,Marguerite,,District 1,32.7482431,-96.8356185,Entire home/apt,129,1,9,2023-07-03,0.94,2,78,9,
704306151647348517,Home in Dallas · ★4.71 · 5 bedrooms · 6 beds · 2 baths,467789884,Kristin,,District 1,32.73794,-96.86571,Entire home/apt,128,3,34,2023-07-05,3.39,2,306,34,
704382866042110070,Rental unit in Dallas · 1 bedroom · 1 bed · 1.5 baths,28836312,Roy,,District 14,32.81958,-96.78797,Entire home/apt,254,5,0,,,3,197,0,
704454197662591509,Home in Dallas · 3 bedrooms · 3 beds · 2 baths,207328224,Jules,,District 12,33.002276006516375,-96.83107156877799,Entire home/apt,400,3,0,,,1,0,0,
704504441924015489,Rental unit in Dallas · ★4.90 · 1 bedroom · 1 bed · 1 bath,477303737,Stacey,,District 2,32.78517,-96.78202,Entire home/apt,110,1,72,2023-07-02,7.04,2,150,72,
704535918003157261,Condo in Dallas · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,65230792,Minnie,,District 14,32.81627,-96.79327,Entire home/apt,155,2,4,2023-05-28,0.55,1,150,4,
704622099360704258,Home in Dallas · ★5.0 · 3 bedrooms · 4 beds · 4.5 baths,308850424,Libby,,District 14,32.81529,-96.76871,Entire home/apt,700,14,3,2022-12-26,0.34,4,346,3,
704950669159864836,Rental unit in Dallas · ★4.97 · 2 bedrooms · 2 beds · 2 baths,388581612,Luxury,,District 10,32.8758,-96.73263,Entire home/apt,157,1,32,2023-06-26,3.05,2,315,32,
705001211915230346,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,188733636,Corporate,,District 14,32.82398,-96.78653,Entire home/apt,106,1,1,2023-07-01,1,34,359,1,
705214422212561209,Home in Dallas · ★5.0 · 3 bedrooms · 1 bed · 2 baths,163428392,Hunter,,District 4,32.70471,-96.77052,Entire home/apt,82,2,6,2022-10-16,0.57,1,82,6,
705280181445883294,Guesthouse in Dallas · ★3.57 · 1 bedroom · 1 bed · 1 bath,414617802,Venugopal,,District 1,32.72966,-96.85314,Entire home/apt,98,5,7,2023-05-25,0.68,1,325,7,
705656000345395746,Home in Dallas · ★4.82 · 3 bedrooms · 5 beds · 2 baths,168570791,Camilla,,District 1,32.73241567982066,-96.82925887405872,Entire home/apt,363,3,22,2023-07-03,2.30,4,155,22,
705938200241708883,Guest suite in Dallas · ★4.84 · 1 bedroom · 1 bed · 1 bath,30104774,Andy & Nadine,,District 3,32.70411,-96.87968,Entire home/apt,61,1,43,2023-06-29,4.27,1,130,43,
705956212188620949,Guesthouse in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 bath,475395322,Melissa,,District 13,32.90007,-96.85905,Entire home/apt,94,21,3,2022-12-29,0.31,1,119,3,
706332668002311283,Guest suite in Dallas · ★4.83 · 1 bedroom · 1 bed · 1 bath,262829570,Radha,,District 2,32.79427,-96.75238,Entire home/apt,75,28,12,2023-05-31,1.17,2,300,12,
706501391137502341,Rental unit in Dallas · ★3.93 · 2 bedrooms · 2 beds · 2 baths,229096489,Mariam,,District 2,32.7784,-96.79679,Entire home/apt,124,2,29,2023-07-01,2.76,8,316,29,
706556106178711311,Rental unit in Dallas · ★4.72 · 1 bedroom · 3 beds · 1 bath,116574163,Ramen,,District 6,32.79673,-96.82093,Entire home/apt,80,1,68,2023-07-09,6.60,3,286,68,
706576367312038120,Home in Dallas · 1 bedroom · 1 bed · 1 bath,66922859,Vanessa,,District 2,32.79628,-96.76961,Entire home/apt,90,30,0,,,2,0,0,
706615209241391903,Home in Dallas · ★4.75 · 3 bedrooms · 7 beds · 3.5 baths,435498255,Full Service,,District 2,32.80177374004154,-96.78524985909462,Entire home/apt,804,1,8,2022-12-18,0.82,30,74,8,
706624786802300374,Condo in Dallas · ★4.76 · 1 bedroom · 1 bed · 1 bath,47856403,Omar,,District 14,32.8217817,-96.81197089999999,Entire home/apt,94,1,21,2023-01-30,2.17,2,0,21,
706632571274017695,Home in Dallas · 2 bedrooms · 2 beds · 2.5 baths,128238170,Joan,,District 9,32.85791212258782,-96.74483500421047,Entire home/apt,147,90,0,,,1,180,0,
706637047965349754,Place to stay in Dallas · 1 bedroom · 1 bed · 1.5 baths,477738361,Erica,,District 7,32.7550253,-96.75204610000002,Entire home/apt,700,1,0,,,1,365,0,
706778957758528992,Home in Dallas · ★5.0 · 3 bedrooms · 5 beds · 2 baths,113744494,Phi,,District 11,32.92887,-96.76665,Entire home/apt,157,28,3,2023-01-01,0.30,2,349,3,
707137758718534050,Townhouse in Dallas · ★4.88 · 2 bedrooms · 2 beds · 2.5 baths,111175151,Mira,,District 2,32.76917,-96.79262,Entire home/apt,149,1,40,2023-06-30,3.81,9,173,40,
707292386578931919,Home in Dallas · ★4.88 · 3 bedrooms · 4 beds · 2.5 baths,477870378,Frank,,District 1,32.75514,-96.81719,Entire home/apt,167,2,25,2023-07-02,2.64,1,351,25,
707328361125298876,Condo in Dallas · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,23916014,Braden,,District 14,32.81039,-96.75627,Entire home/apt,129,5,3,2023-01-01,0.35,70,335,3,
707343961256848863,Loft in Dallas · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,23916014,Braden,,District 14,32.80983,-96.75655,Entire home/apt,129,5,5,2023-04-30,0.58,70,339,5,
707346770879141135,Loft in Dallas · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,23916014,Braden,,District 14,32.81162,-96.75961,Entire home/apt,142,5,3,2023-04-15,0.31,70,337,3,
707961756324690868,Rental unit in Dallas · ★4.45 · 2 bedrooms · 2 beds · 2 baths,289869332,Madeline,,District 14,32.79948,-96.76742,Entire home/apt,112,1,31,2023-06-26,3.02,15,6,31,
708096575408977791,Condo in Dallas · 1 bedroom · 2 beds · 1 bath,107791259,Kelleyanne,,District 14,32.81431,-96.80293,Entire home/apt,171,30,0,,,1,333,0,
708101212003130435,Home in Dallas · ★5.0 · 1 bedroom · 2 beds · 1.5 shared baths,71692768,Maria,,District 2,32.79378,-96.75222,Shared room,29,1,7,2023-07-06,0.68,3,79,7,
708245045630643938,Home in Dallas · ★4.97 · 3 bedrooms · 4 beds · 3.5 baths,243993091,Noemi,,District 6,32.76873,-96.8387,Entire home/apt,317,1,58,2023-07-12,5.70,21,362,58,
708588841989607514,Home in Dallas · ★4.68 · 4 bedrooms · 5 beds · 2 baths,413236511,Christopher,,District 13,32.9001,-96.87252,Entire home/apt,151,2,50,2023-06-25,4.97,2,7,50,
708712476662733938,Home in Dallas · ★4.77 · 2 bedrooms · 3 beds · 1 bath,59793956,Jacky,,District 6,32.78322,-96.84244,Entire home/apt,120,3,31,2023-06-25,3.00,3,345,31,
708796337977178243,Townhouse in Dallas · ★4.13 · 2 bedrooms · 2 beds · 2.5 baths,371534830,Coddle,,District 14,32.80328,-96.7878,Entire home/apt,4929,1,8,2023-01-08,0.81,2,365,8,
708820665047365035,Rental unit in Dallas · 2 bedrooms · 2 beds · 1 bath,371534830,Coddle,,District 2,32.81808,-96.81966,Entire home/apt,400,1,0,,,2,365,0,
708988226791036738,Rental unit in Dallas · 2 bedrooms · 2 beds · 2 baths,263502162,Landing,,District 1,32.74868,-96.82213,Entire home/apt,192,30,0,,,47,335,0,
708988865591902752,Condo in Dallas · ★5.0 · 2 bedrooms · 2 beds · 1 bath,361167953,Claudia,,District 2,32.80902,-96.81798,Entire home/apt,122,1,18,2023-07-02,2.73,1,224,18,
709615887308817799,Condo in Dallas · ★4.77 · 2 bedrooms · 2 beds · 2 baths,329961844,Patricia,,District 14,32.78038,-96.79542,Entire home/apt,206,2,26,2023-07-02,2.71,1,109,26,
710130819908341222,Home in Dallas · 1 bedroom · 1 bed · 1 shared bath,468510115,Lester,,District 9,32.8329,-96.67938,Private room,54,1,0,,,1,317,0,
710196976774614392,Home in Dallas · ★4.93 · 3 bedrooms · 5 beds · 2 baths,478447138,Lora,,District 1,32.7350709,-96.86904729999999,Entire home/apt,201,2,14,2023-05-28,1.42,1,360,14,
710737495713904578,Home in Dallas · ★4.91 · 3 bedrooms · 4 beds · 2 baths,154388937,Derek,,District 6,32.88488,-96.87679,Entire home/apt,149,1,43,2023-07-12,4.49,1,112,43,
710868002047593665,Home in Dallas · ★5.0 · 3 bedrooms · 6 beds · 2 baths,433175063,Ferris,,District 13,32.8942481,-96.8571082,Entire home/apt,301,3,7,2023-06-17,0.76,1,349,7,
711005292637060684,Home in Dallas · ★4.86 · 2 bedrooms · 2 beds · 1 bath,173175186,Jessica,,District 14,32.83406,-96.75564,Entire home/apt,220,2,14,2023-07-02,2.33,1,351,14,
711122399484699442,Guesthouse in Dallas · ★3.93 · 1 bedroom · 2 beds · 1 bath,405460414,Kelsie,,District 1,32.73836,-96.86889,Entire home/apt,91,2,14,2023-06-26,1.40,37,349,14,
711251266875904314,Guesthouse in Dallas · ★4.75 · Studio · 1 bed · 1 bath,405460414,Kelsie,,District 1,32.73758,-96.86919,Entire home/apt,90,1,8,2023-04-22,0.79,37,361,8,
711520836478103654,Home in Dallas · ★4.77 · 3 bedrooms · 4 beds · 2 baths,56982238,Asaf,,District 2,32.79692,-96.77658,Entire home/apt,246,3,26,2023-07-05,2.58,1,348,26,
711631631841124820,Home in Dallas · ★4.91 · 4 bedrooms · 8 beds · 3 baths,66353000,Gina & John,,District 10,32.9227866,-96.7095586,Entire home/apt,546,2,22,2023-07-11,2.24,7,243,22,
711660962583213735,Rental unit in Dallas · 2 bedrooms · 3 beds · 1 bath,441256043,Chibuzo,,District 2,32.80803,-96.77285,Entire home/apt,139,14,0,,,5,338,0,
711673074535407866,Condo in Dallas · 1 bedroom · 1 bed · 1 shared bath,137336759,Kiley,,District 2,32.7993,-96.75792,Private room,37,2,1,2022-09-24,0.10,2,0,1,
711814344001577312,Rental unit in Dallas · ★4.83 · 1 bedroom · 3 beds · 1 bath,404338076,Katherine,,District 2,32.8003023,-96.7805746,Entire home/apt,95,1,93,2023-07-11,9.03,1,232,93,
711832339239085287,Rental unit in Dallas · ★5.0 · 1 bedroom · 2 beds · 1 bath,233034691,Harmony,,District 14,32.78165610000001,-96.79883439999999,Entire home/apt,185,1,4,2023-07-08,4,1,358,4,
711877675655115702,Home in Dallas · ★3.75 · 4 bedrooms · 6 beds · 3 baths,471471949,Paulymar,,District 6,32.78591,-96.84445,Entire home/apt,352,1,4,2023-05-06,0.45,1,0,4,
712219814108127009,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,210471852,Audrey,,District 2,32.82639,-96.84972,Entire home/apt,80,7,0,,,1,99,0,
712367904985772216,Rental unit in Dallas · ★4.97 · 1 bedroom · 1 bed · 1 bath,14441395,Matthew,,District 14,32.8033,-96.80033,Entire home/apt,147,2,37,2023-07-01,3.83,13,336,37,
712408185478288364,Townhouse in Dallas · 2 bedrooms · 4 beds · 2 baths,456475914,Evolve,,District 13,32.92227,-96.80954,Entire home/apt,201,4,0,,,34,258,0,
712408452038972332,Townhouse in Dallas · 2 bedrooms · 5 beds · 2.5 baths,456475914,Evolve,,District 13,32.92225,-96.80661,Entire home/apt,201,4,2,2022-10-02,0.20,34,262,2,
712474456760737853,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,355759604,Agnes,,District 2,32.80948,-96.79019,Entire home/apt,193,1,2,2022-10-14,0.21,1,365,2,
713218237359070455,Home in Dallas · ★5.0 · 2 bedrooms · 2 beds · 2 baths,62550689,Alaina,,District 7,32.753324,-96.748526,Entire home/apt,90,3,5,2023-07-06,0.64,1,350,5,
713845839960452371,Rental unit in Dallas · ★3.59 · 2 bedrooms · 3 beds · 2 baths,289869332,Madeline,,District 14,32.80054,-96.76856,Entire home/apt,125,1,22,2023-06-11,2.16,15,21,22,
714225192469111712,Rental unit in Dallas · 2 bedrooms · 2 beds · 2 baths,372592509,Victor From CozySuites,,District 2,32.78684,-96.78025,Entire home/apt,487,2,0,,,62,23,0,
714314712750221846,Home in Dallas · ★4.92 · 2 bedrooms · 2 beds · 1 bath,429952199,Kayli,,District 2,32.8002382,-96.7715259,Entire home/apt,146,1,39,2023-07-09,3.81,29,185,39,
714330916078177456,Home in Dallas · 3 bedrooms · 3 beds · 2.5 baths,479196391,Matt,,District 13,32.90118,-96.82023,Entire home/apt,550,2,2,2022-10-02,0.20,1,0,2,
714360175492118121,Rental unit in Dallas · ★4.42 · 1 bedroom · 1 bed · 1 bath,289869332,Madeline,,District 2,32.80208,-96.77607,Entire home/apt,160,1,24,2023-05-01,2.38,15,0,24,
714443692769219923,Home in Dallas · ★5.0 · 2 bedrooms · 2 beds · 1 bath,78199259,Minh,,District 14,32.81567,-96.81124,Entire home/apt,131,2,11,2023-05-20,1.26,4,334,11,
714486366706468008,Villa in Rowlett · 4 bedrooms · 4 beds · 3 baths,479238538,Sophia,,District 9,32.93331,-96.51587,Entire home/apt,548,14,2,2022-12-08,0.25,1,136,2,
714590598897606397,Home in Dallas · ★4.87 · 4 bedrooms · 6 beds · 3 baths,426968970,GoCrumbs,,District 6,32.78218,-96.84487,Entire home/apt,322,1,30,2023-06-21,2.99,2,343,30,
715117331615891213,Home in Dallas · ★5.0 · 2 bedrooms · 3 beds · 1 bath,4159568,Jacqueline,,District 2,32.80323,-96.7479,Entire home/apt,235,2,4,2023-05-14,0.59,1,0,4,
715161295520257585,Home in Dallas · ★4.61 · 4 bedrooms · 5 beds · 3 baths,441364960,EA Housing,,District 4,32.7058408,-96.7833438,Entire home/apt,131,2,18,2023-06-25,1.88,6,68,18,
715231147373636836,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,139960887,Ivy,,District 6,32.77588,-96.83876,Entire home/apt,160,2,0,,,1,365,0,
715454533669987398,Home in Dallas · 4 bedrooms · 5 beds · 2 baths,73227695,Aj,,District 4,32.70399,-96.80105,Private room,293,1,1,2022-11-25,0.13,6,160,1,
715466529922999064,Home in Dallas · 4 bedrooms · 6 beds · 2.5 baths,73227695,Aj,,District 7,32.75816,-96.75771,Private room,289,1,0,,,6,333,0,
715567105852259613,Rental unit in Dallas · 3 bedrooms · 4 beds · 3 baths,372592509,Victor From CozySuites,,District 2,32.78539,-96.78243,Entire home/apt,430,2,0,,,62,14,0,
715576511369423597,Rental unit in Dallas · ★New · 1 bedroom · 1 bed · 1 bath,60291103,Rivers Retreats Properties,,District 11,32.93649,-96.80666,Entire home/apt,79,30,0,,,4,326,0,
715629098466225186,Rental unit in Dallas · ★4.83 · 1 bedroom · 1 bed · 1 bath,440377460,Meta Lodging,,District 2,32.8144,-96.77415,Entire home/apt,75,2,12,2023-05-13,1.22,2,198,12,
715635520700957836,Rental unit in Dallas · 3 bedrooms · 4 beds · 3 baths,372592509,Victor From CozySuites,,District 2,32.7852,-96.78086,Entire home/apt,430,2,0,,,62,57,0,
715658514304787502,Townhouse in Dallas · 2 bedrooms · 3 beds · 2.5 baths,69517122,Randi,,District 14,32.85166,-96.76334,Entire home/apt,144,1,0,,,1,364,0,
715964075196972625,Rental unit in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 private bath,423884185,Urby,,District 6,32.79839,-96.82097,Private room,195,4,8,2023-06-10,1.31,6,363,8,
715965786027382918,Rental unit in Dallas · ★4.91 · 1 bedroom · 1 bed · 1 bath,423884185,Urby,,District 6,32.79811,-96.82102,Entire home/apt,206,4,65,2023-06-30,8.16,6,363,65,
715968572742290077,Rental unit in Dallas · ★4.86 · 1 bedroom · 1 bed · 1 bath,423884185,Urby,,District 6,32.79674,-96.8217,Entire home/apt,135,4,22,2023-07-02,2.68,6,343,22,
715971174479056310,Rental unit in Dallas · ★4.93 · 1 bedroom · 1 bed · 1 bath,423884185,Urby,,District 6,32.7967,-96.82104,Entire home/apt,135,4,44,2023-06-30,5.00,6,353,44,
716033861529522964,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,392694949,Herron,,District 1,32.75735,-96.86141,Entire home/apt,122,5,1,2023-05-06,0.42,1,358,1,
716039262565357027,Rental unit in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 bath,375040136,Lashee,,District 14,32.78354,-96.79497,Entire home/apt,586,1,3,2022-10-31,0.33,2,365,3,
716163756122679965,Condo in Dallas · 2 bedrooms · 2 beds · 2 baths,421122540,Sharon,,District 2,32.85012,-96.82894,Entire home/apt,105,30,1,2023-05-31,0.64,3,278,1,
716348980016473524,Rental unit in Dallas · ★4.96 · 1 bedroom · 1 bed · 1 bath,299939150,Danielle,,District 2,32.78706,-96.78186,Entire home/apt,119,2,52,2023-07-09,5.29,1,117,52,
716671283411180806,Home in Dallas · 2 bedrooms · 2 beds · 1 bath,107774577,Becky,,District 1,32.73643,-96.85894,Entire home/apt,94,30,1,2023-03-06,0.23,1,300,1,
716721926500606222,Home in Dallas · ★4.95 · 4 bedrooms · 8 beds · 3.5 baths,479675311,Daina,,District 14,32.82629,-96.78117,Entire home/apt,459,2,20,2023-06-17,2.09,1,13,20,
716751078628865527,Rental unit in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 bath,134453952,Rae,,District 2,32.77926,-96.78886,Entire home/apt,150,1,3,2023-04-12,0.30,2,168,3,
716755766561236471,Townhouse in Dallas · 3 bedrooms · 2 beds · 1.5 baths,25233618,Thomas,,District 14,32.81648,-96.80845,Entire home/apt,140,30,0,,,1,365,0,
716778729617731020,Guest suite in Dallas · ★4.85 · 1 bedroom · 1 bed · 1 private bath,64276603,Stanley,,District 14,32.82794,-96.78108,Private room,79,1,33,2023-06-04,3.52,3,230,33,
717216790078354215,Rental unit in Dallas · ★4.44 · 1 bedroom · 2 beds · 2 baths,43042344,Square House,,District 2,32.7717752,-96.7949861,Entire home/apt,102,2,27,2023-07-05,2.71,114,361,27,
717233748732962853,Rental unit in Dallas · ★4.24 · 1 bedroom · 1 bed · 1 bath,43042344,Square House,,District 2,32.7717752,-96.7949861,Entire home/apt,118,2,29,2023-07-02,3.02,114,219,29,
717239861985961734,Home in Dallas · ★4.93 · 3 bedrooms · 4 beds · 3 baths,478865490,Nolen,,District 7,32.76493,-96.77226,Entire home/apt,259,2,29,2023-07-10,2.96,1,331,29,
717249430265533028,Rental unit in Dallas · ★4.50 · 1 bedroom · 2 beds · 2 baths,43042344,Square House,,District 2,32.7717752,-96.7949861,Entire home/apt,111,2,32,2023-07-09,3.20,114,214,32,
717298436120987875,Rental unit in Dallas · ★4.29 · 1 bedroom · 1 bed · 1 bath,43042344,Square House,,District 2,32.7717752,-96.7949861,Entire home/apt,144,2,31,2023-06-26,3.16,114,221,31,
717305792592423930,Home in Dallas · ★4.58 · 4 bedrooms · 6 beds · 3 baths,407831997,Scott,,District 6,32.78935,-96.85536,Entire home/apt,358,1,12,2023-06-26,1.41,11,252,12,
717369379758392794,Condo in Dallas · ★4.54 · 2 bedrooms · 2 beds · 2 baths,41838839,Ronald,,District 14,32.83634490490471,-96.76361760032508,Entire home/apt,142,1,13,2023-06-25,2.13,4,228,13,
717400627200794629,Home in Dallas · ★4.24 · 5 bedrooms · 9 beds · 3 baths,386801808,Richard,,District 6,32.78208,-96.82841,Entire home/apt,360,1,21,2023-06-04,2.19,2,0,21,
717422739113693421,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,479800655,Danesia,,District 2,32.77754,-96.78938,Entire home/apt,124,1,1,2022-10-15,0.11,1,0,1,
